2023-07-28 19:40:20,549: s
2023-07-28 19:40:20,727: s
2023-07-28 19:40:20,881: s
2023-07-28 19:40:21,024: s
2023-07-28 19:40:38,519: caps lock
2023-07-28 19:40:38,735: E
2023-07-28 19:40:38,843: caps lock
2023-07-28 19:40:39,055: s
2023-07-28 19:40:39,286: c
2023-07-28 19:40:39,655: backspace
2023-07-28 19:40:39,805: t
2023-07-28 19:40:39,895: o
2023-07-28 19:40:40,044: space
2023-07-28 19:40:40,279: c
2023-07-28 19:40:40,459: r
2023-07-28 19:40:40,631: e
2023-07-28 19:40:40,765: a
2023-07-28 19:40:40,854: r
2023-07-28 19:40:40,971: i
2023-07-28 19:40:41,072: a
2023-07-28 19:40:41,151: space
2023-07-28 19:40:41,274: u
2023-07-28 19:40:41,445: n
2023-07-28 19:40:41,509: space
2023-07-28 19:40:41,649: t
2023-07-28 19:40:41,745: h
2023-07-28 19:40:41,852: r
2023-07-28 19:40:42,045: e
2023-07-28 19:40:42,181: a
2023-07-28 19:40:42,281: d
2023-07-28 19:40:42,412: space
2023-07-28 19:40:42,764: p
2023-07-28 19:40:42,925: o
2023-07-28 19:40:42,949: r
2023-07-28 19:40:43,020: space
2023-07-28 19:40:43,154: c
2023-07-28 19:40:43,253: a
2023-07-28 19:40:43,331: d
2023-07-28 19:40:43,452: a
2023-07-28 19:40:43,537: space
2023-07-28 19:40:43,650: v
2023-07-28 19:40:43,656: b
2023-07-28 19:40:43,731: e
2023-07-28 19:40:44,120: backspace
2023-07-28 19:40:44,263: backspace
2023-07-28 19:40:44,406: e
2023-07-28 19:40:44,582: z
2023-07-28 19:40:44,703: space
2023-07-28 19:40:44,795: q
2023-07-28 19:40:44,926: u
2023-07-28 19:40:44,983: e
2023-07-28 19:40:45,076: space
2023-07-28 19:40:45,238: s
2023-07-28 19:40:45,383: e
2023-07-28 19:40:45,475: space
2023-07-28 19:40:46,046: e
2023-07-28 19:40:46,200: j
2023-07-28 19:40:46,295: e
2023-07-28 19:40:46,468: c
2023-07-28 19:40:46,546: u
2023-07-28 19:40:46,640: t
2023-07-28 19:40:46,786: a
2023-07-28 19:40:46,906: space
2023-07-28 19:40:47,241: e
2023-07-28 19:40:48,858: backspace
2023-07-28 19:40:49,103: backspace
2023-07-28 19:40:49,407: backspace
2023-07-28 19:40:49,561: backspace
2023-07-28 19:40:49,706: backspace
2023-07-28 19:40:49,847: backspace
2023-07-28 19:40:49,994: backspace
2023-07-28 19:40:50,146: backspace
2023-07-28 19:40:50,334: backspace
2023-07-28 19:40:50,882: m
2023-07-28 19:40:51,020: a
2023-07-28 19:40:51,074: n
2023-07-28 19:40:51,176: d
2023-07-28 19:40:51,272: a
2023-07-28 19:40:51,388: space
2023-07-28 19:40:51,515: e
2023-07-28 19:40:51,619: l
2023-07-28 19:40:51,690: space
2023-07-28 19:40:51,795: s
2023-07-28 19:40:52,004: c
2023-07-28 19:40:52,191: r
2023-07-28 19:40:52,256: i
2023-07-28 19:40:52,401: p
2023-07-28 19:40:52,489: t
2023-07-28 19:40:52,949: enter
2023-07-28 19:41:16,273: ctrl
2023-07-28 19:41:16,511: c
2023-07-28 19:41:54,633: s
2023-07-28 19:41:55,458: a
2023-07-28 19:41:56,857: s
2023-07-28 19:41:57,196: a
2023-07-28 19:42:00,671: s
2023-07-28 19:42:01,184: s
2023-07-28 19:42:01,342: s
2023-07-28 19:42:01,485: s
2023-07-28 19:42:01,609: s
2023-07-28 19:42:01,728: s
2023-07-28 19:42:01,854: s
2023-07-28 19:42:02,154: a
2023-07-28 19:42:02,298: a
2023-07-28 19:42:02,453: a
2023-07-28 19:42:02,612: a
2023-07-28 19:42:02,771: a
2023-07-28 19:42:02,942: a
2023-07-28 19:42:03,146: a
2023-07-28 19:42:03,345: a
2023-07-28 19:42:04,617: shift
2023-07-28 19:42:07,655: 4
2023-07-28 19:42:09,384: 6
2023-07-28 19:42:09,800: 2
2023-07-28 19:42:11,671: m
2023-07-28 19:42:12,028: space
2023-07-28 19:42:13,840: f1
2023-07-28 19:42:23,321: g
2023-07-28 19:42:23,751: h
2023-07-28 19:42:26,100: shift
2023-07-28 19:42:26,599: #
2023-07-28 19:42:31,873: shift
2023-07-28 19:42:32,073: %
2023-07-28 19:42:33,468: 9
2023-07-28 19:42:33,602: 0
2023-07-28 19:42:33,908: -
2023-07-28 19:42:34,300: h
2023-07-28 19:42:34,427: d
2023-07-28 19:42:34,536: j
2023-07-28 19:42:34,644: d
2023-07-28 19:42:34,693: j
2023-07-28 19:42:34,818: d
2023-07-28 19:42:34,830: f
2023-07-28 19:42:34,853: j
2023-07-28 19:42:34,989: d
2023-07-28 19:42:34,993: f
2023-07-28 19:42:35,010: h
2023-07-28 19:42:35,012: j
2023-07-28 19:42:35,173: j
2023-07-28 19:42:35,186: k
2023-07-28 19:42:35,201: d
2023-07-28 19:42:35,230: s
2023-07-28 19:42:35,331: h
2023-07-28 19:42:35,420: f
2023-07-28 19:42:35,433: k
2023-07-28 19:42:35,435: j
2023-07-28 19:42:35,484: s
2023-07-28 19:42:35,539: h
2023-07-28 19:42:35,588: k
2023-07-28 19:42:35,619: d
2023-07-28 19:42:36,691: left
2023-07-28 19:42:37,175: right
2023-07-28 19:42:37,628: left
2023-07-28 19:42:37,872: right
2023-07-28 19:42:38,071: left
2023-07-28 19:42:38,112: right
2023-07-28 19:42:38,244: left
2023-07-28 19:42:38,333: right
2023-07-28 19:42:38,425: left
2023-07-28 19:42:38,502: right
2023-07-28 19:42:38,584: left
2023-07-28 19:42:38,658: right
2023-07-28 19:42:38,741: left
2023-07-28 19:42:38,810: right
2023-07-28 19:42:38,889: left
2023-07-28 19:42:38,948: right
2023-07-28 19:42:39,050: left
2023-07-28 19:42:39,102: right
2023-07-28 19:42:39,191: left
2023-07-28 19:42:39,253: right
2023-07-28 19:42:39,347: left
2023-07-28 19:42:39,418: right
2023-07-28 19:42:39,501: left
2023-07-28 19:42:39,575: right
2023-07-28 19:42:39,659: left
2023-07-28 19:42:39,731: right
2023-07-28 19:42:39,830: left
2023-07-28 19:42:39,891: right
2023-07-28 19:42:39,994: left
2023-07-28 19:42:40,065: right
2023-07-28 19:43:21,614: shift
2023-07-28 19:43:21,849: N
2023-07-28 19:43:21,919: M
2023-07-28 19:43:23,039: shift
2023-07-28 19:43:23,137: N
2023-07-28 19:43:24,077: shift
2023-07-28 19:43:24,191: N
2023-07-28 19:43:25,609: shift
2023-07-28 19:43:25,710: N
2023-07-28 19:43:26,617: shift
2023-07-28 19:43:29,957: s
2023-07-28 19:43:30,246: s
2023-07-28 19:43:30,435: s
2023-07-28 19:43:30,657: s
2023-07-28 19:43:48,514: ctrl
2023-07-28 19:43:48,635: c
2023-07-28 19:44:00,692: s
2023-07-28 19:44:00,977: s
2023-07-28 19:44:01,167: s
2023-07-28 19:44:05,088: left
2023-07-28 19:44:06,653: left windows
2023-07-28 19:44:16,234: backspace
2023-07-28 19:44:25,298: caps lock
2023-07-28 19:44:25,594: M
2023-07-28 19:44:25,711: caps lock
2023-07-28 19:44:25,835: a
2023-07-28 19:44:25,919: s
2023-07-28 19:44:26,029: space
2023-07-28 19:44:26,530: o
2023-07-28 19:44:26,658: space
2023-07-28 19:44:26,751: m
2023-07-28 19:44:26,859: e
2023-07-28 19:44:26,933: n
2023-07-28 19:44:27,063: o
2023-07-28 19:44:27,132: s
2023-07-28 19:44:27,214: space
2023-07-28 19:44:27,272: q
2023-07-28 19:44:27,323: u
2023-07-28 19:44:27,406: e
2023-07-28 19:44:27,594: d
2023-07-28 19:44:27,730: o
2023-07-28 19:44:27,873: space
2023-07-28 19:44:28,013: p
2023-07-28 19:44:28,110: a
2023-07-28 19:44:28,417: enter
2023-07-28 19:44:29,883: m
2023-07-28 19:44:29,984: e
2023-07-28 19:44:30,054: space
2023-07-28 19:44:30,174: d
2023-07-28 19:44:30,246: i
2023-07-28 19:44:30,387: c
2023-07-28 19:44:30,561: e
2023-07-28 19:44:30,688: s
2023-07-28 19:44:30,771: space
2023-07-28 19:44:30,836: q
2023-07-28 19:44:30,915: u
2023-07-28 19:44:30,972: e
2023-07-28 19:44:31,048: space
2023-07-28 19:44:31,140: p
2023-07-28 19:44:31,208: e
2023-07-28 19:44:31,377: x
2023-07-28 19:44:31,475: enter
2023-07-28 19:44:35,248: caps lock
2023-07-28 19:44:35,687: C
2023-07-28 19:44:35,855: caps lock
2023-07-28 19:44:36,138: u
2023-07-28 19:44:36,254: a
2023-07-28 19:44:36,358: n
2023-07-28 19:44:36,470: d
2023-07-28 19:44:36,536: o
2023-07-28 19:44:36,636: space
2023-07-28 19:44:36,746: l
2023-07-28 19:44:36,911: o
2023-07-28 19:44:36,959: space
2023-07-28 19:44:37,084: p
2023-07-28 19:44:37,212: r
2023-07-28 19:44:37,289: o
2023-07-28 19:44:37,501: b
2023-07-28 19:44:37,628: a
2023-07-28 19:44:37,716: m
2023-07-28 19:44:37,842: o
2023-07-28 19:44:37,931: s
2023-07-28 19:44:38,098: enter
2023-07-28 19:45:23,823: caps lock
2023-07-28 19:45:24,020: N
2023-07-28 19:45:24,193: caps lock
2023-07-28 19:45:24,236: o
2023-07-28 19:45:24,394: space
2023-07-28 19:45:24,516: m
2023-07-28 19:45:24,678: m
2023-07-28 19:45:24,773: s
2023-07-28 19:45:24,858: space
2023-07-28 19:45:25,022: l
2023-07-28 19:45:25,129: a
2023-07-28 19:45:25,233: space
2023-07-28 19:45:25,302: n
2023-07-28 19:45:25,399: e
2023-07-28 19:45:25,569: t
2023-07-28 19:45:25,714: a
2023-07-28 19:45:25,787: space
2023-07-28 19:45:25,902: s
2023-07-28 19:45:25,989: i
2023-07-28 19:45:26,086: space
2023-07-28 19:45:26,180: e
2023-07-28 19:45:26,345: s
2023-07-28 19:45:26,404: space
2023-07-28 19:45:26,506: u
2023-07-28 19:45:26,662: n
2023-07-28 19:45:26,766: space
2023-07-28 19:45:26,858: p
2023-07-28 19:45:26,946: e
2023-07-28 19:45:27,110: d
2023-07-28 19:45:27,161: o
2023-07-28 19:45:27,289: space
2023-07-28 19:45:27,364: j
2023-07-28 19:45:27,472: a
2023-07-28 19:45:27,542: j
2023-07-28 19:45:27,640: a
2023-07-28 19:45:27,696: j
2023-07-28 19:45:27,800: a
2023-07-28 19:45:29,868: enter
2023-07-28 19:45:32,009: caps lock
2023-07-28 19:45:32,189: H
2023-07-28 19:45:32,306: caps lock
2023-07-28 19:45:32,400: i
2023-07-28 19:45:32,508: c
2023-07-28 19:45:32,693: e
2023-07-28 19:45:32,768: space
2023-07-28 19:45:32,845: u
2023-07-28 19:45:33,008: n
2023-07-28 19:45:33,086: space
2023-07-28 19:45:33,162: s
2023-07-28 19:45:33,355: c
2023-07-28 19:45:33,521: r
2023-07-28 19:45:33,599: i
2023-07-28 19:45:33,738: p
2023-07-28 19:45:33,814: t
2023-07-28 19:45:33,899: space
2023-07-28 19:45:34,028: p
2023-07-28 19:45:34,095: a
2023-07-28 19:45:34,184: r
2023-07-28 19:45:34,306: a
2023-07-28 19:45:34,405: space
2023-07-28 19:45:34,498: q
2023-07-28 19:45:34,608: u
2023-07-28 19:45:34,651: e
2023-07-28 19:45:34,737: space
2023-07-28 19:45:34,847: d
2023-07-28 19:45:35,000: e
2023-07-28 19:45:35,056: space
2023-07-28 19:45:35,120: u
2023-07-28 19:45:35,264: n
2023-07-28 19:45:35,373: space
2023-07-28 19:45:35,477: l
2023-07-28 19:45:35,546: a
2023-07-28 19:45:35,637: d
2023-07-28 19:45:35,711: o
2023-07-28 19:45:35,832: space
2023-07-28 19:45:36,488: e
2023-07-28 19:45:36,699: s
2023-07-28 19:45:36,846: t
2023-07-28 19:45:36,938: e
2023-07-28 19:45:37,026: space
2023-07-28 19:45:37,138: e
2023-07-28 19:45:37,302: s
2023-07-28 19:45:37,500: c
2023-07-28 19:45:37,558: u
2023-07-28 19:45:38,029: c
2023-07-28 19:45:38,142: h
2023-07-28 19:45:38,232: a
2023-07-28 19:45:38,328: n
2023-07-28 19:45:38,429: d
2023-07-28 19:45:38,493: o
2023-07-28 19:45:38,616: space
2023-07-28 19:45:38,855: y
2023-07-28 19:45:38,960: space
2023-07-28 19:45:39,035: d
2023-07-28 19:45:39,208: e
2023-07-28 19:45:39,286: l
2023-07-28 19:45:39,391: space
2023-07-28 19:45:39,649: o
2023-07-28 19:45:39,719: t
2023-07-28 19:45:39,882: r
2023-07-28 19:45:39,955: o
2023-07-28 19:45:40,048: space
2023-07-28 19:45:40,171: m
2023-07-28 19:45:40,262: a
2023-07-28 19:45:40,338: n
2023-07-28 19:45:40,503: d
2023-07-28 19:45:40,948: a
2023-07-28 19:45:41,070: n
2023-07-28 19:45:41,209: d
2023-07-28 19:45:41,280: o
2023-07-28 19:45:41,414: space
2023-07-28 19:45:42,324: l
2023-07-28 19:45:42,425: a
2023-07-28 19:45:42,498: s
2023-07-28 19:45:42,588: space
2023-07-28 19:45:42,702: t
2023-07-28 19:45:42,764: e
2023-07-28 19:45:42,933: c
2023-07-28 19:45:43,014: l
2023-07-28 19:45:43,074: a
2023-07-28 19:45:43,142: s
2023-07-28 19:45:43,246: space
2023-07-28 19:45:43,309: q
2023-07-28 19:45:43,366: u
2023-07-28 19:45:43,408: e
2023-07-28 19:45:43,507: space
2023-07-28 19:45:43,646: p
2023-07-28 19:45:43,712: r
2023-07-28 19:45:43,873: e
2023-07-28 19:45:44,037: s
2023-07-28 19:45:44,152: i
2023-07-28 19:45:44,311: o
2023-07-28 19:45:44,492: n
2023-07-28 19:45:44,610: a
2023-07-28 19:45:44,704: s
2023-07-28 19:45:44,907: enter
2023-07-28 19:45:47,554: caps lock
2023-07-28 19:45:47,694: Y
2023-07-28 19:45:47,826: caps lock
2023-07-28 19:45:47,953: space
2023-07-28 19:45:48,423: a
2023-07-28 19:45:48,518: l
2023-07-28 19:45:48,604: space
2023-07-28 19:45:48,708: r
2023-07-28 19:45:48,870: e
2023-07-28 19:45:49,063: c
2023-07-28 19:45:49,149: i
2023-07-28 19:45:49,318: b
2023-07-28 19:45:49,452: i
2023-07-28 19:45:49,496: r
2023-07-28 19:45:49,658: l
2023-07-28 19:45:49,752: a
2023-07-28 19:45:49,827: s
2023-07-28 19:45:49,934: space
2023-07-28 19:45:50,066: l
2023-07-28 19:45:50,131: a
2023-07-28 19:45:50,200: s
2023-07-28 19:45:50,286: space
2023-07-28 19:45:50,399: d
2023-07-28 19:45:50,608: e
2023-07-28 19:45:50,862: c
2023-07-28 19:45:50,995: o
2023-07-28 19:45:51,234: d
2023-07-28 19:45:51,336: i
2023-07-28 19:45:51,528: f
2023-07-28 19:45:51,645: i
2023-07-28 19:45:51,719: c
2023-07-28 19:45:51,852: a
2023-07-28 19:45:51,946: space
2023-07-28 19:45:52,653: y
2023-07-28 19:45:52,801: space
2023-07-28 19:45:53,672: l
2023-07-28 19:45:53,758: a
2023-07-28 19:45:53,827: s
2023-07-28 19:45:53,904: space
2023-07-28 19:45:54,050: e
2023-07-28 19:45:54,163: j
2023-07-28 19:45:54,248: e
2023-07-28 19:45:54,421: c
2023-07-28 19:45:54,568: u
2023-07-28 19:45:54,625: t
2023-07-28 19:45:54,836: a
2023-07-28 19:45:55,107: enter
2023-07-28 19:46:14,712: caps lock
2023-07-28 19:46:14,832: V
2023-07-28 19:46:14,954: caps lock
2023-07-28 19:46:15,084: a
2023-07-28 19:46:15,298: enter
2023-07-28 19:46:15,652: x
2023-07-28 19:46:15,836: d
2023-07-28 19:46:15,918: enter
2023-07-28 19:47:45,850: ctrl
2023-07-28 19:47:45,954: c
